USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
CT,09001,00212794,Fairfield County,1618664453,549280549,624.970,212.078,41.227413,-73.367061
CT,09003,00212338,Hartford County,1903985507,40128067,735.133,15.494,41.806053,-72.732916
CT,09005,00212796,Litchfield County,2384058126,62393364,920.490,24.090,41.791883,-73.235404
CT,09007,00212797,Middlesex County,956491411,180679144,369.303,69.761,41.433003,-72.522780
CT,09009,00212798,New Haven County,1565652258,667093746,604.502,257.566,41.349717,-72.900204
CT,09011,00212799,New London County,1722710821,276663622,665.142,106.820,41.472651,-72.108633
CT,09013,00212668,Tolland County,1062731511,17531739,410.323,6.769,41.858081,-72.340978
CT,09015,00212801,Windham County,1328344260,21706060,512.877,8.381,41.824999,-71.990702
DE,10001,00217271,Kent County,1518566893,549101617,586.322,212.009,39.097088,-75.502982
DE,10003,00217270,New Castle County,1104159377,175370515,426.318,67.711,39.575915,-75.644132
DE,10005,00217269,Sussex County,2424468472,674248696,936.093,260.329,38.673227,-75.337024
DC,11001,01702382,District of Columbia,158364992,18633403,61.145,7.194,38.904103,-77.017229
FL,12001,00308548,Alachua County,2266378727,242823267,875.054,93.755,29.675740,-82.357221
FL,12003,00306920,Baker County,1515738958,9686120,585.230,3.740,30.324442,-82.302284
FL,12005,00295738,Bay County,1964402055,711451660,758.460,274.693,30.238117,-85.631430
FL,12007,00303634,Bradford County,761362377,16904945,293.964,6.527,29.952386,-82.166599
FL,12009,00295749,Brevard County,2629853328,1402820790,1015.392,541.632,28.298304,-80.700331
FL,12011,00295753,Broward County,3126001968,300067051,1206.956,115.857,26.193535,-80.476683
FL,12013,00306919,Calhoun County,1469389206,18074798,567.334,6.979,30.388801,-85.197915
FL,12015,00295742,Charlotte County,1764104250,458735965,681.124,177.119,26.868933,-81.941077
FL,12017,00295752,Citrus County,1507099402,495590953,581.894,191.349,28.843640,-82.524810
FL,12019,00295726,Clay County,1566445255,100334057,604.808,38.739,29.986584,-81.865036
FL,12021,00295754,Collier County,5176791360,793072151,1998.770,306.207,26.118786,-81.400955
FL,12023,00306909,Columbia County,2065628009,9773963,797.543,3.774,30.221333,-82.623168
FL,12027,00294452,DeSoto County,1649978040,6247257,637.060,2.412,27.190581,-81.806253
FL,12029,00295725,Dixie County,1826212266,410631095,705.105,158.546,29.580899,-83.195666
FL,12031,00293656,Duval County,1975214580,403585903,762.635,155.825,30.335245,-81.648113
FL,12033,00295737,Escambia County,1701332835,564141187,656.888,217.816,30.611638,-87.338900
FL,12035,00308547,Flagler County,1257365642,221047161,485.472,85.347,29.474912,-81.286305
FL,12037,00306911,Franklin County,1411918809,1275529258,545.145,492.485,29.810176,-84.799174
FL,12039,00306918,Gadsden County,1337193228,31687293,516.293,12.235,30.578687,-84.612607
FL,12041,00303633,Gilchrist County,905705521,14362154,349.695,5.545,29.723456,-82.795801
FL,12043,00295743,Glades County,2089278744,466750789,806.675,180.213,26.954810,-81.190820
FL,12045,00306917,Gulf County,1433785083,494266609,553.588,190.837,29.907257,-85.256537
FL,12047,00295736,Hamilton County,1330689578,13659798,513.782,5.274,30.491226,-82.951069
FL,12049,00295746,Hardee County,1651867900,1439673,637.790,0.556,27.492846,-81.821580
FL,12051,00307626,Hendry County,2994812007,86844519,1156.303,33.531,26.539967,-81.152114
FL,12053,00295751,Hernando County,1224612184,300943525,472.825,116.195,28.573043,-82.466227
FL,12055,00295756,Highlands County,2632946297,231658824,1016.586,89.444,27.342627,-81.340921
FL,12057,00295757,Hillsborough County,2642601017,635592710,1020.314,245.404,27.906607,-82.349719
FL,12059,00295735,Holmes County,1239970210,26656232,478.755,10.292,30.866222,-85.812959
FL,12061,00307624,Indian River County,1302197701,295585011,502.781,114.126,27.700528,-80.574789
FL,12063,00295734,Jackson County,2378066857,94243008,918.177,36.387,30.789250,-85.208813
FL,12065,00295733,Jefferson County,1549056457,99567329,598.094,38.443,30.424558,-83.890859
FL,12067,00295732,Lafayette County,1407427927,11646352,543.411,4.497,29.990066,-83.178510
FL,12069,00308551,Lake County,2436857504,559656978,940.876,216.085,28.764113,-81.712282
FL,12071,00295758,Lee County,2030766730,1109263864,784.083,428.289,26.559035,-81.891994
FL,12073,00306916,Leon County,1727171525,90453994,666.865,34.924,30.459310,-84.277800
FL,12075,00295724,Levy County,2896206271,762912636,1118.232,294.562,29.284457,-82.783462
FL,12077,00308549,Liberty County,2164099097,19582444,835.563,7.561,30.259849,-84.868580
FL,12079,00295731,Madison County,1802907388,50728161,696.106,19.586,30.447233,-83.470416
FL,12081,00295744,Manatee County,1924766330,387447446,743.156,149.594,27.481682,-82.368767
FL,12083,00306922,Marion County,4112982359,193293405,1588.031,74.631,29.202805,-82.043100
FL,12085,00308550,Martin County,1408245189,542261632,543.727,209.368,27.083604,-80.398201
FL,12086,00295755,Miami-Dade County,4917514829,1379208315,1898.663,532.515,25.610580,-80.499137
FL,12087,00295759,Monroe County,2545997177,7133387352,983.015,2754.216,25.615457,-81.189971
FL,12089,00295730,Nassau County,1679966560,200159166,648.639,77.282,30.605926,-81.764929
FL,12091,00306915,Okaloosa County,2409367474,393201915,930.262,151.816,30.665851,-86.594187
FL,12093,00295760,Okeechobee County,1991451255,318560309,768.904,122.997,27.385592,-80.887388
FL,12095,00295750,Orange County,2339574597,258804996,903.315,99.925,28.514435,-81.323295
FL,12097,00295748,Osceola County,3438635835,461982752,1327.665,178.373,28.059027,-81.139312
FL,12099,00295761,Palm Beach County,5101999314,1070455000,1969.893,413.305,26.649124,-80.448374
FL,12101,00295739,Pasco County,1936388730,312918997,747.644,120.819,28.307465,-82.464584
FL,12103,00295745,Pinellas County,709121803,865923364,273.793,334.335,27.903122,-82.739518
FL,12105,00295747,Polk County,4653579442,553462052,1796.757,213.693,27.953115,-81.692783
FL,12107,00306910,Putnam County,1885199309,256516109,727.880,99.041,29.606006,-81.740894
FL,12109,00308371,St. Johns County,1555793097,571962797,600.695,220.836,29.890644,-81.383948
FL,12111,00308372,St. Lucie County,1480637152,300863100,571.677,116.164,27.379812,-80.443537
FL,12113,00306914,Santa Rosa County,2620446204,419623254,1011.760,162.017,30.701838,-87.012762
FL,12115,00295741,Sarasota County,1439490288,438988298,555.790,169.494,27.184386,-82.365835
FL,12117,00303665,Seminole County,801548741,92787591,309.480,35.825,28.690092,-81.131989
FL,12119,00295740,Sumter County,1418393423,83347578,547.645,32.181,28.714310,-82.074703
FL,12121,00295729,Suwannee County,1783341105,9594316,688.552,3.704,30.189244,-82.992754
FL,12123,00295728,Taylor County,2702138986,489236302,1043.302,188.895,30.009908,-83.609483
FL,12125,00306913,Union County,630807237,16049079,243.556,6.197,30.054280,-82.366918
FL,12127,00306921,Volusia County,2852040536,857943035,1101.179,331.254,29.057769,-81.161792
FL,12129,00306912,Wakulla County,1570625278,334901690,606.422,129.306,30.140358,-84.375112
FL,12131,00295727,Walton County,2687681942,522853411,1037.720,201.875,30.631211,-86.176614
FL,12133,00295762,Washington County,1513028727,82285410,584.184,31.771,30.602217,-85.662797
GA,13001,00349113,Appling County,1313444661,13306630,507.124,5.138,31.739712,-82.290103
GA,13003,00345784,Atkinson County,878785923,13551711,339.301,5.232,31.296861,-82.878199
GA,13005,00344784,Bacon County,735650671,4625861,284.036,1.786,31.550210,-82.451433
GA,13007,00342832,Baker County,885634006,18630031,341.945,7.193,31.319580,-84.454881
GA,13009,00345255,Baldwin County,669822351,25008172,258.620,9.656,33.059490,-83.255457
GA,13011,00349230,Banks County,601112274,4651151,232.091,1.796,34.351922,-83.498441
GA,13013,00356976,Barrow County,415349361,6642578,160.367,2.565,33.992009,-83.712303
GA,13015,00351604,Bartow County,1190219022,27368325,459.546,10.567,34.240917,-84.838188
GA,13017,00351606,Ben Hill County,647809457,9807028,250.121,3.787,31.740775,-83.147190
GA,13019,00326638,Berrien County,1170534736,15375915,451.946,5.937,31.288652,-83.227870
GA,13021,01672039,Bibb County,645714766,14488557,249.312,5.594,32.808844,-83.694193
GA,13023,00347451,Bleckley County,559100198,8447343,215.870,3.262,32.435403,-83.331717
GA,13025,00351605,Brantley County,1145716262,12532588,442.364,4.839,31.197334,-81.982978
GA,13027,00345518,Brooks County,1277108508,12188514,493.094,4.706,30.822934,-83.581905
GA,13029,00350496,Bryan County,1130181818,46853691,436.366,18.090,32.017969,-81.438543
GA,13031,00350302,Bulloch County,1743181436,40350113,673.046,15.579,32.391711,-81.744021
GA,13033,00347944,Burke County,2141835935,20758799,826.968,8.015,33.050819,-82.011571
GA,13035,00352295,Butts County,475937515,11086906,183.761,4.281,33.290355,-83.958221
GA,13037,00344074,Calhoun County,726147258,8315719,280.367,3.211,31.521279,-84.626290
GA,13039,01671316,Camden County,1588171680,436845085,613.197,168.667,30.913347,-81.642001
GA,13043,00342852,Candler County,629503278,15035830,243.053,5.805,32.403851,-82.071236
GA,13045,00326650,Carroll County,1292492374,12284897,499.034,4.743,33.582237,-85.080527
GA,13047,00353230,Catoosa County,419999432,771159,162.163,0.298,34.900218,-85.139386
GA,13049,00357747,Charlton County,2003666845,22681775,773.620,8.757,30.779904,-82.139644
GA,13051,01694477,Chatham County,1111258870,526292292,429.059,203.203,31.980410,-81.085196
GA,13053,00351012,Chattahoochee County,644222671,6292704,248.736,2.430,32.347445,-84.788021
GA,13055,00352213,Chattooga County,811512405,570806,313.327,0.220,34.474178,-85.345289
GA,13057,01685718,Cherokee County,1090669263,34459754,421.110,13.305,34.244317,-84.475057
GA,13059,01672699,Clarke County,308738452,4741286,119.205,1.831,33.952185,-83.367152
GA,13061,00344805,Clay County,506035802,56605042,195.382,21.855,31.619831,-84.992583
GA,13063,01672399,Clayton County,366862137,7057627,141.646,2.725,33.542686,-84.355573
GA,13065,00351285,Clinch County,2072566895,61565560,800.223,23.771,30.917653,-82.702614
GA,13067,01686112,Cobb County,879793729,12505187,339.690,4.828,33.939940,-84.574166
GA,13069,00347456,Coffee County,1490402085,70454813,575.447,27.203,31.549245,-82.844938
GA,13071,00343936,Colquitt County,1416686381,25002138,546.986,9.653,31.189758,-83.769741
GA,13073,00348865,Columbia County,751327581,45369171,290.089,17.517,33.547631,-82.252296
GA,13075,00343878,Cook County,588446812,15546061,227.201,6.002,31.152528,-83.429438
GA,13077,00326666,Coweta County,1141971259,12730357,440.918,4.915,33.352897,-84.762138
GA,13079,00342918,Crawford County,841521481,3989504,324.913,1.540,32.709428,-83.979187
GA,13081,00351607,Crisp County,706002618,21657691,272.589,8.362,31.915149,-83.753531
GA,13083,00347465,Dade County,450605326,467844,173.980,0.181,34.852424,-85.506201
GA,13085,00351312,Dawson County,546042941,9271910,210.828,3.580,34.442842,-84.173284
GA,13087,00352234,Decatur County,1546584748,67412755,597.140,26.028,30.880655,-84.584144
GA,13089,01687424,DeKalb County,693143907,9192035,267.624,3.549,33.770661,-84.226343
GA,13091,00348116,Dodge County,1284365331,18692950,495.896,7.217,32.160235,-83.156241
GA,13093,00351608,Dooly County,1015120153,13841085,391.940,5.344,32.151995,-83.807167
GA,13095,00351259,Dougherty County,851140302,15396056,328.627,5.944,31.532588,-84.209040
GA,13097,01686467,Douglas County,518293073,2485522,200.114,0.960,33.699317,-84.765944
GA,13099,00345041,Early County,1327612129,9717177,512.594,3.752,31.324191,-84.906723
GA,13101,00348092,Echols County,1074571646,15087403,414.894,5.825,30.708500,-82.836132
GA,13103,00350219,Effingham County,1237247938,13536095,477.704,5.226,32.361711,-81.343337
GA,13105,00347828,Elbert County,909234534,59980940,351.057,23.159,34.116455,-82.841834
GA,13107,00347508,Emanuel County,1762760538,24802077,680.606,9.576,32.591100,-82.299763
GA,13109,00345923,Evans County,473613879,10376147,182.863,4.006,32.153083,-81.890153
GA,13111,00351094,Fannin County,1002509543,13561314,387.071,5.236,34.866543,-84.317331
GA,13113,01687740,Fayette County,503399106,12846193,194.363,4.960,33.412717,-84.493941
GA,13115,00353665,Floyd County,1320695431,22123140,509.923,8.542,34.263684,-85.213654
GA,13117,01673358,Forsyth County,580408545,59629869,224.097,23.023,34.225143,-84.127435
GA,13119,00349324,Franklin County,677301814,12803554,261.508,4.943,34.375081,-83.228064
GA,13121,01694833,Fulton County,1364181802,19776815,526.714,7.636,33.790034,-84.468182
GA,13123,00351260,Gilmer County,1103983377,12186837,426.250,4.705,34.690495,-84.454651
GA,13125,00345642,Glascock County,372284127,1847843,143.740,0.713,33.227491,-82.606913
GA,13127,01671513,Glynn County,1087272602,428512266,419.798,165.450,31.212746,-81.496517
GA,13129,00356672,Gordon County,921538730,5787828,355.808,2.235,34.509667,-84.873862
GA,13131,00351261,Grady County,1177238816,14839279,454.534,5.729,30.875903,-84.245008
GA,13133,00348672,Greene County,1003451714,48630004,387.435,18.776,33.576740,-83.166613
GA,13135,01688166,Gwinnett County,1114832015,16367873,430.439,6.320,33.959148,-84.023085
GA,13137,00351383,Habersham County,716754762,5917259,276.741,2.285,34.634392,-83.525875
GA,13139,01686953,Hall County,1017306117,94561948,392.784,36.511,34.317588,-83.818497
GA,13141,00348209,Hancock County,1220058032,17479750,471.067,6.749,33.269220,-83.000465
GA,13143,00350637,Haralson County,730805105,2616000,282.165,1.010,33.795165,-85.220062
GA,13145,00326700,Harris County,1201462484,23488475,463.887,9.069,32.731549,-84.912432
GA,13147,01687995,Hart County,601908708,63583341,232.398,24.550,34.348733,-82.963290
GA,13149,00347067,Heard County,766718985,13112095,296.032,5.063,33.291347,-85.137879
GA,13151,01671894,Henry County,825198323,20445913,318.611,7.894,33.452947,-84.154021
GA,13153,01671693,Houston County,972671938,11318719,375.551,4.370,32.458381,-83.662856
GA,13155,00352302,Irwin County,917793241,21758147,354.362,8.401,31.604306,-83.277037
GA,13157,00349570,Jackson County,879716843,8906081,339.661,3.439,34.130901,-83.562545
GA,13159,00346144,Jasper County,953541347,13727188,368.164,5.300,33.318169,-83.690142
GA,13161,01687999,Jeff Davis County,856690608,11986249,330.770,4.628,31.811615,-82.636825
GA,13163,00345714,Jefferson County,1363589115,8241829,526.485,3.182,33.058176,-82.420004
GA,13165,00342985,Jenkins County,899449594,13452206,347.279,5.194,32.794563,-81.971524
GA,13167,00346664,Johnson County,784793325,9278537,303.010,3.582,32.694584,-82.663970
GA,13169,00345367,Jones County,1020291685,3832666,393.937,1.480,33.020226,-83.562339
GA,13171,00326713,Lamar County,475262774,6046030,183.500,2.334,33.074460,-84.146721
GA,13173,00348102,Lanier County,479903182,37546562,185.292,14.497,31.038197,-83.063164
GA,13175,00346568,Laurens County,2090902574,28925938,807.302,11.168,32.393220,-82.926317
GA,13177,00343390,Lee County,921722909,15318763,355.879,5.915,31.818419,-84.146681
GA,13179,00357095,Liberty County,1337285572,223252816,516.329,86.198,31.807458,-81.457871
GA,13181,01688000,Lincoln County,544880787,121516946,210.380,46.918,33.792151,-82.448299
GA,13183,00326719,Long County,1037095172,8776467,400.425,3.389,31.749563,-81.742870
GA,13185,00326720,Lowndes County,1284858630,37525413,496.087,14.489,30.833127,-83.268992
GA,13187,00357196,Lumpkin County,732793278,3273370,282.933,1.264,34.568135,-83.998906
GA,13189,00348794,McDuffie County,666816637,23116292,257.459,8.925,33.482464,-82.473188
GA,13191,00356886,McIntosh County,1099051830,387326537,424.346,149.548,31.488592,-81.372460
GA,13193,00346957,Macon County,1037654069,13859152,400.640,5.351,32.362686,-84.051231
GA,13195,01688004,Madison County,731184844,8484618,282.312,3.276,34.128526,-83.203737
GA,13197,00344107,Marion County,947978206,3791374,366.016,1.464,32.359538,-84.529561
GA,13199,00346892,Meriwether County,1298160992,10834086,501.223,4.183,33.029267,-84.667058
GA,13201,00344088,Miller County,731466841,3216290,282.421,1.242,31.162908,-84.730386
GA,13205,00343645,Mitchell County,1326293153,4504150,512.085,1.739,31.228997,-84.192038
GA,13207,00343073,Monroe County,1025912893,5603382,396.107,2.163,33.017435,-83.922938
GA,13209,00352276,Montgomery County,620370460,13383238,239.526,5.167,32.172108,-82.533349
GA,13211,00346008,Morgan County,899645527,18817822,347.355,7.266,33.593474,-83.491049
GA,13213,01688005,Murray County,892236349,5719645,344.494,2.208,34.797097,-84.737990
GA,13215,00357428,Muscogee County,560530243,11873622,216.422,4.584,32.510197,-84.874946
GA,13217,01673547,Newton County,704988509,18130753,272.198,7.000,33.544021,-83.855185
GA,13219,00356774,Oconee County,477395753,5305707,184.324,2.049,33.834125,-83.437728
GA,13221,00351262,Oglethorpe County,1137034041,7839366,439.011,3.027,33.866806,-83.074081
GA,13223,00349912,Paulding County,808832045,5309331,312.292,2.050,33.921026,-84.867162
GA,13225,00343153,Peach County,389190214,2676569,150.267,1.033,32.571324,-83.831978
GA,13227,01673011,Pickens County,601027938,1693768,232.058,0.654,34.456813,-84.490339
GA,13229,00349086,Pierce County,881051115,7910038,340.176,3.054,31.353988,-82.210427
